Unnamed: 0,CustomerID,Age,Gender,Location,ProductCategory,PurchaseDate,PurchaseAmount,PaymentMethod,Quantity,DiscountPercentage,IsReturned,Rating,IsPromotion,CustomerSegment,ShippingDuration,Region,IngestionTimestamp,Source,Month
739,740,45,Male,Rural,Clothing,10-01-2024,395.5108896,Cash,4,0.479872861,FALSE,3,FALSE,New,6,South,52:10.3,System A,1
740,741,34,Male,City,Clothing,11-01-2024,546.3433546,Credit Card,2,0.4257907,FALSE,3,FALSE,Returning,5,West,52:10.3,System A,1
741,742,22,Male,City,Home Appliances,12-01-2024,968.3851539,Cash,7,0.431894811,FALSE,1,FALSE,New,1,North,52:10.3,System A,1
742,743,48,Female,Rural,Home Appliances,13-01-2024,75.89908064,Cash,9,0.203386874,TRUE,4,FALSE,Returning,6,West,52:10.3,System A,1
743,744,22,Female,Suburb,Home Appliances,14-01-2024,651.8348274,Credit Card,7,0.381180607,FALSE,1,FALSE,Returning,6,South,52:10.3,System A,1
744,745,55,Female,Suburb,Electronics,15-01-2024,83.36436835,Cash,6,0.071938078,FALSE,5,FALSE,Returning,1,North,52:10.3,System A,1
745,746,20,Male,City,Home Appliances,16-01-2024,381.7142392,Debit Card,1,0.004309501,FALSE,2,FALSE,Returning,6,East,52:10.3,System A,1
746,747,40,Female,Rural,Home Appliances,17-01-2024,805.7763997,Cash,9,0.009986466,FALSE,4,FALSE,Returning,2,North,52:10.3,System A,1
747,748,54,Male,Suburb,Home Appliances,18-01-2024,439.1375104,Debit Card,5,0.293300869,FALSE,1,FALSE,New,4,South,52:10.3,System A,1
748,749,54,Male,City,Clothing,19-01-2024,997.2105304,Cash,5,0.227697453,TRUE,3,FALSE,Returning,7,South,52:10.3,System A,1
749,750,27,Male,Rural,Home Appliances,20-01-2024,563.4686921,Credit Card,6,0.259007674,FALSE,3,FALSE,New,2,West,52:10.3,System A,1
750,751,27,Male,Suburb,Electronics,21-01-2024,327.9505311,Credit Card,9,0.00373157,FALSE,4,FALSE,Returning,2,West,52:10.3,System A,1
751,752,36,Female,Suburb,Clothing,22-01-2024,227.9102126,Cash,8,0.21134331,TRUE,3,FALSE,New,1,East,52:10.3,System A,1
752,753,34,Female,Rural,Electronics,23-01-2024,357.0153289,Credit Card,8,0.359034081,FALSE,1,FALSE,Returning,1,East,52:10.3,System A,1
753,754,38,Male,Rural,Home Appliances,24-01-2024,378.807941,Cash,8,0.221346851,FALSE,1,FALSE,Returning,7,South,52:10.3,System A,1
754,755,31,Female,Rural,Clothing,25-01-2024,78.02654095,Credit Card,1,0.366109603,FALSE,3,FALSE,Returning,4,South,52:10.3,System A,1
755,756,26,Male,Rural,Electronics,26-01-2024,375.8784574,Debit Card,1,0.116509482,FALSE,3,FALSE,New,5,South,52:10.3,System A,1
756,757,63,Female,City,Home Appliances,27-01-2024,469.5961345,Cash,8,0.406571002,FALSE,5,FALSE,Returning,2,East,52:10.3,System A,1
757,758,18,Female,Rural,Electronics,28-01-2024,725.5103747,Debit Card,5,0.29421562,FALSE,2,FALSE,Returning,6,South,52:10.3,System A,1
758,759,62,Male,Suburb,Electronics,29-01-2024,660.1621899,Debit Card,9,0.10538155,FALSE,4,FALSE,Returning,4,East,52:10.3,System A,1
759,760,30,Female,Suburb,Electronics,30-01-2024,711.6779987,Cash,2,0.118360238,TRUE,1,FALSE,Returning,2,South,52:10.3,System A,1
760,761,21,Male,City,Home Appliances,31-01-2024,18.28004506,Debit Card,9,0.314015232,FALSE,4,TRUE,Returning,5,North,52:10.3,System A,1
761,762,18,Female,Suburb,Home Appliances,01-02-2024,225.4907256,Cash,8,0.414969797,FALSE,5,FALSE,Returning,6,North,52:10.3,System A,2
762,763,57,Male,Suburb,Electronics,02-02-2024,665.0674455,Debit Card,9,0.207813891,FALSE,1,FALSE,New,2,South,52:10.3,System A,2
763,764,49,Male,Rural,Clothing,03-02-2024,489.1494745,Cash,4,0.129150215,FALSE,5,FALSE,Returning,3,North,52:10.3,System A,2
764,765,51,Female,Suburb,Clothing,04-02-2024,15.26034091,Cash,1,0.433505803,FALSE,5,FALSE,Returning,7,East,52:10.3,System A,2
765,766,45,Female,City,Home Appliances,05-02-2024,806.449696,Credit Card,1,0.334634146,FALSE,3,FALSE,Returning,4,West,52:10.3,System A,2
766,767,48,Male,Rural,Home Appliances,06-02-2024,775.0814776,Cash,5,0.224042744,FALSE,4,FALSE,New,7,North,52:10.3,System A,2
767,768,25,Female,Rural,Home Appliances,07-02-2024,552.9349714,Cash,2,0.243950098,FALSE,4,FALSE,Returning,1,West,52:10.3,System A,2
768,769,56,Female,City,Home Appliances,08-02-2024,75.79869252,Debit Card,8,0.102128234,FALSE,3,TRUE,Returning,2,North,52:10.3,System A,2
769,770,43,Male,Rural,Home Appliances,09-02-2024,768.849899,Cash,5,0.313401315,FALSE,4,FALSE,New,6,East,52:10.3,System A,2
770,771,51,Male,Rural,Clothing,10-02-2024,587.8764519,Credit Card,5,0.179371255,FALSE,3,FALSE,Returning,6,North,52:10.3,System A,2
771,772,20,Female,City,Home Appliances,11-02-2024,784.1403774,Debit Card,2,0.497822588,FALSE,1,FALSE,New,4,North,52:10.3,System A,2
772,773,29,Male,Rural,Electronics,12-02-2024,754.2295225,Debit Card,7,0.240091758,FALSE,5,TRUE,New,4,South,52:10.3,System A,2
773,774,18,Male,City,Electronics,13-02-2024,804.9720512,Credit Card,8,0.242942803,FALSE,5,TRUE,Returning,7,West,52:10.3,System A,2
774,775,61,Male,City,Clothing,14-02-2024,522.8279857,Debit Card,1,0.282925894,FALSE,4,FALSE,Returning,6,West,52:10.3,System A,2
775,776,22,Female,Suburb,Electronics,15-02-2024,148.921273,Debit Card,2,0.458378002,FALSE,2,TRUE,New,6,East,52:10.3,System A,2
776,777,47,Female,Suburb,Clothing,16-02-2024,674.4458986,Debit Card,4,0.40040905,FALSE,5,TRUE,Returning,6,East,52:10.3,System A,2
777,778,47,Male,Rural,Clothing,17-02-2024,624.2690472,Debit Card,5,0.225565035,FALSE,3,TRUE,Returning,2,West,52:10.3,System A,2
778,779,34,Female,Rural,Electronics,18-02-2024,744.8306553,Credit Card,2,0.359349633,FALSE,2,FALSE,Returning,6,South,52:10.3,System A,2
779,780,64,Male,City,Home Appliances,19-02-2024,178.182196,Credit Card,1,0.293117749,FALSE,2,FALSE,Returning,1,South,52:10.3,System A,2
780,781,40,Female,Rural,Electronics,20-02-2024,203.0254479,Debit Card,9,0.246183524,FALSE,5,TRUE,Returning,6,West,52:10.3,System A,2
781,782,32,Male,City,Electronics,21-02-2024,891.505422,Debit Card,1,0.096157886,FALSE,5,TRUE,Returning,1,North,52:10.3,System A,2
782,783,54,Male,City,Clothing,22-02-2024,752.4780205,Credit Card,4,0.231968132,FALSE,5,FALSE,New,2,West,52:10.3,System A,2
783,784,38,Female,Rural,Electronics,23-02-2024,909.1462038,Credit Card,2,0.122909294,FALSE,3,FALSE,Returning,4,North,52:10.3,System A,2
784,785,31,Male,City,Clothing,24-02-2024,761.128168,Credit Card,4,0.457421075,FALSE,2,TRUE,Returning,1,West,52:10.3,System A,2
785,786,19,Female,Suburb,Home Appliances,25-02-2024,601.1837529,Debit Card,8,0.167703407,TRUE,4,FALSE,Returning,2,North,52:10.3,System A,2
786,787,28,Female,Rural,Home Appliances,26-02-2024,657.5914097,Debit Card,8,0.476132007,FALSE,3,FALSE,New,6,South,52:10.3,System A,2
787,788,56,Male,Suburb,Home Appliances,27-02-2024,890.2366447,Cash,9,0.266527645,FALSE,1,FALSE,Returning,2,West,52:10.3,System A,2
788,789,55,Male,Rural,Electronics,28-02-2024,583.018687,Credit Card,5,0.315772189,FALSE,5,FALSE,New,6,East,52:10.3,System A,2
789,790,51,Female,City,Clothing,29-02-2024,636.0674111,Debit Card,7,0.271470222,FALSE,2,FALSE,Returning,7,North,52:10.3,System A,2
790,791,55,Male,Rural,Home Appliances,01-03-2024,164.9119488,Credit Card,3,0.064690308,TRUE,3,FALSE,New,2,South,52:10.3,System A,3
791,792,51,Male,Suburb,Clothing,02-03-2024,479.1820079,Debit Card,4,0.18791061,FALSE,1,FALSE,Returning,4,East,52:10.3,System A,3
792,793,35,Male,City,Clothing,03-03-2024,719.2331408,Credit Card,9,0.049573056,FALSE,3,FALSE,Returning,1,South,52:10.3,System A,3
793,794,47,Male,Rural,Home Appliances,04-03-2024,278.2332713,Debit Card,1,0.311477022,TRUE,3,FALSE,Returning,7,North,52:10.3,System A,3
794,795,32,Male,Rural,Home Appliances,05-03-2024,210.2316387,Cash,2,0.223437098,FALSE,4,FALSE,New,4,West,52:10.3,System A,3
795,796,44,Female,Rural,Clothing,06-03-2024,320.6885401,Cash,5,0.388992486,FALSE,4,FALSE,New,3,South,52:10.3,System A,3
796,797,51,Female,Suburb,Home Appliances,07-03-2024,249.0856217,Credit Card,3,0.11023524,FALSE,3,FALSE,New,6,West,52:10.3,System A,3
797,798,55,Male,Suburb,Clothing,08-03-2024,222.7635107,Debit Card,2,0.082283029,FALSE,1,TRUE,New,1,West,52:10.3,System A,3
798,799,50,Male,Rural,Clothing,09-03-2024,430.6023344,Debit Card,1,0.203166115,FALSE,2,FALSE,Returning,4,South,52:10.3,System A,3
799,800,41,Male,City,Home Appliances,10-03-2024,908.7601287,Credit Card,3,0.463292692,FALSE,2,TRUE,New,1,South,52:10.3,System A,3
800,801,32,Female,City,Electronics,11-03-2024,511.9890503,Debit Card,1,0.355210908,FALSE,5,TRUE,Returning,3,South,52:10.3,System A,3
801,802,47,Male,Suburb,Home Appliances,12-03-2024,196.041177,Credit Card,1,0.209461812,FALSE,5,TRUE,New,5,West,52:10.3,System A,3
802,803,59,Female,City,Electronics,13-03-2024,86.20195269,Debit Card,1,0.258636085,FALSE,2,FALSE,Returning,6,East,52:10.3,System A,3
803,804,34,Female,Suburb,Clothing,14-03-2024,699.1945837,Credit Card,8,0.042106506,FALSE,3,TRUE,Returning,6,North,52:10.3,System A,3
804,805,22,Female,Rural,Clothing,15-03-2024,388.9707768,Debit Card,3,0.492287948,FALSE,3,FALSE,New,2,East,52:10.3,System A,3
805,806,46,Male,Suburb,Electronics,16-03-2024,823.6126371,Credit Card,1,0.333203652,FALSE,4,FALSE,Returning,6,West,52:10.3,System A,3
806,807,21,Female,Suburb,Clothing,17-03-2024,662.915661,Debit Card,7,0.142702034,FALSE,4,FALSE,New,6,South,52:10.3,System A,3
807,808,27,Male,Rural,Electronics,18-03-2024,798.279036,Cash,3,0.292904197,FALSE,5,FALSE,New,4,South,52:10.3,System A,3
808,809,34,Female,City,Electronics,19-03-2024,279.226579,Debit Card,8,0.054741183,FALSE,2,FALSE,Returning,7,North,52:10.3,System A,3
809,810,27,Male,Suburb,Clothing,20-03-2024,695.4353332,Credit Card,4,0.482918334,TRUE,3,FALSE,Returning,6,North,52:10.3,System A,3
810,811,34,Female,Suburb,Electronics,21-03-2024,271.4213648,Cash,4,0.087392494,FALSE,2,FALSE,Returning,6,East,52:10.3,System A,3
811,812,37,Male,Rural,Home Appliances,22-03-2024,939.6777947,Debit Card,5,0.324015159,FALSE,1,FALSE,Returning,3,East,52:10.3,System A,3
812,813,41,Female,City,Home Appliances,23-03-2024,640.0105387,Cash,6,0.122727231,FALSE,2,FALSE,Returning,7,North,52:10.3,System A,3
813,814,22,Male,Suburb,Clothing,24-03-2024,331.2666822,Debit Card,7,0.358780691,TRUE,1,FALSE,Returning,3,West,52:10.3,System A,3
814,815,51,Male,Rural,Clothing,25-03-2024,276.8167437,Cash,4,0.388410684,FALSE,4,FALSE,Returning,1,East,52:10.3,System A,3
815,816,23,Male,Suburb,Electronics,26-03-2024,199.0173192,Credit Card,8,0.336709864,FALSE,4,TRUE,Returning,1,South,52:10.3,System A,3
816,817,19,Male,Rural,Electronics,27-03-2024,697.6945493,Debit Card,6,0.30724973,FALSE,5,FALSE,New,6,South,52:10.3,System A,3
817,818,30,Female,City,Electronics,28-03-2024,226.5284569,Debit Card,1,0.446234547,FALSE,2,FALSE,New,6,West,52:10.3,System A,3
818,819,60,Female,City,Electronics,29-03-2024,599.3502333,Credit Card,1,0.039313355,FALSE,2,FALSE,Returning,2,North,52:10.3,System A,3
819,820,60,Male,City,Home Appliances,30-03-2024,271.9886767,Cash,9,0.165457383,TRUE,1,FALSE,Returning,1,East,52:10.3,System A,3
820,821,28,Female,City,Home Appliances,31-03-2024,665.3492553,Credit Card,6,0.12414374,FALSE,4,FALSE,New,4,South,52:10.3,System A,3
821,822,64,Male,Suburb,Clothing,01-04-2024,816.7903313,Credit Card,8,0.494006981,FALSE,1,FALSE,Returning,6,North,52:10.3,System A,4
822,823,40,Male,Suburb,Electronics,02-04-2024,780.2449907,Cash,7,0.19469489,FALSE,4,TRUE,New,4,East,52:10.3,System A,4
823,824,33,Female,City,Electronics,03-04-2024,763.2428176,Credit Card,6,0.36630635,FALSE,1,TRUE,Returning,6,West,52:10.3,System A,4
824,825,48,Male,City,Clothing,04-04-2024,195.8451816,Debit Card,4,0.342362582,FALSE,4,TRUE,New,4,South,52:10.3,System A,4
825,826,28,Male,City,Electronics,05-04-2024,97.50109751,Debit Card,7,0.106040619,FALSE,1,FALSE,Returning,5,West,52:10.3,System A,4
826,827,33,Female,Suburb,Electronics,06-04-2024,701.9593402,Debit Card,9,0.11949884,FALSE,4,FALSE,Returning,4,West,52:10.3,System A,4
827,828,25,Male,City,Electronics,07-04-2024,374.6637417,Credit Card,7,0.140642282,FALSE,1,FALSE,New,7,West,52:10.3,System A,4
828,829,21,Male,City,Electronics,08-04-2024,438.0227641,Debit Card,1,0.205563639,FALSE,2,FALSE,Returning,1,East,52:10.3,System A,4
829,830,57,Male,City,Electronics,09-04-2024,40.83760187,Debit Card,9,0.117162533,FALSE,5,FALSE,Returning,6,West,52:10.3,System A,4
830,831,21,Male,Rural,Clothing,10-04-2024,266.9806848,Debit Card,4,0.009825741,FALSE,1,FALSE,New,1,East,52:10.3,System A,4
831,832,42,Female,City,Electronics,11-04-2024,43.33963984,Debit Card,3,0.439696528,TRUE,5,FALSE,New,7,East,52:10.3,System A,4
832,833,20,Female,Rural,Clothing,12-04-2024,880.3939149,Debit Card,4,0.482804916,FALSE,2,FALSE,New,7,West,52:10.3,System A,4
833,834,49,Female,Rural,Electronics,13-04-2024,250.9627164,Debit Card,4,0.170785194,FALSE,2,FALSE,Returning,4,West,52:10.3,System A,4
834,835,20,Male,City,Home Appliances,14-04-2024,561.7637979,Credit Card,2,0.16925344,FALSE,4,TRUE,Returning,3,North,52:10.3,System A,4
835,836,44,Male,Rural,Home Appliances,15-04-2024,48.58952745,Debit Card,1,0.003545906,FALSE,5,FALSE,New,3,South,52:10.3,System A,4
836,837,46,Female,City,Home Appliances,16-04-2024,670.1789174,Debit Card,1,0.340125344,FALSE,3,FALSE,Returning,7,North,52:10.3,System A,4
837,838,49,Male,Suburb,Home Appliances,17-04-2024,329.7970723,Cash,8,0.412719948,TRUE,4,TRUE,New,3,South,52:10.3,System A,4
838,839,36,Male,Suburb,Clothing,18-04-2024,898.9399951,Credit Card,2,0.07330415,FALSE,5,FALSE,Returning,6,South,52:10.3,System A,4
839,840,38,Male,Suburb,Clothing,19-04-2024,889.237007,Credit Card,5,0.079833175,FALSE,1,FALSE,New,2,North,52:10.3,System A,4
840,841,22,Male,Suburb,Electronics,20-04-2024,332.0377122,Credit Card,4,0.395041625,FALSE,1,FALSE,Returning,5,North,52:10.3,System A,4
841,842,35,Female,Rural,Home Appliances,21-04-2024,901.9512867,Credit Card,8,0.308145374,TRUE,2,TRUE,Returning,4,South,52:10.3,System A,4
842,843,45,Female,City,Clothing,22-04-2024,996.1960968,Debit Card,2,0.022430279,FALSE,3,FALSE,Returning,2,South,52:10.3,System A,4
843,844,59,Female,City,Electronics,23-04-2024,827.1615075,Debit Card,9,0.311273495,FALSE,1,FALSE,Returning,3,South,52:10.3,System A,4
844,845,39,Male,City,Electronics,24-04-2024,846.4226343,Cash,7,0.154458861,FALSE,5,TRUE,Returning,4,East,52:10.3,System A,4
845,846,38,Female,Suburb,Clothing,25-04-2024,256.5186487,Cash,7,0.184362578,FALSE,5,FALSE,New,2,South,52:10.3,System A,4
846,847,23,Female,Suburb,Home Appliances,26-04-2024,580.9353749,Credit Card,1,0.384865709,FALSE,1,TRUE,Returning,1,West,52:10.3,System A,4
847,848,18,Male,City,Electronics,27-04-2024,76.58335483,Cash,2,0.405467596,FALSE,5,TRUE,Returning,3,West,52:10.3,System A,4
848,849,22,Male,Suburb,Home Appliances,28-04-2024,103.9687575,Cash,4,0.200178313,FALSE,5,TRUE,Returning,2,West,52:10.3,System A,4
849,850,58,Female,City,Home Appliances,29-04-2024,998.9036859,Credit Card,4,0.473576468,FALSE,2,TRUE,Returning,6,North,52:10.3,System A,4
850,851,29,Female,City,Home Appliances,30-04-2024,333.3728569,Credit Card,3,0.203231359,FALSE,3,FALSE,Returning,1,North,52:10.3,System A,4
851,852,43,Female,City,Electronics,01-05-2024,750.7020729,Cash,7,0.385918018,FALSE,2,TRUE,Returning,3,North,52:10.3,System A,5
852,853,63,Female,City,Home Appliances,02-05-2024,808.5984025,Debit Card,8,0.241938632,FALSE,3,FALSE,New,5,South,52:10.3,System A,5
853,854,51,Male,City,Electronics,03-05-2024,859.4430383,Cash,2,0.448766163,FALSE,5,FALSE,Returning,7,West,52:10.3,System A,5
854,855,31,Female,City,Home Appliances,04-05-2024,997.6520144,Cash,4,0.453880622,FALSE,3,FALSE,Returning,3,South,52:10.3,System A,5
855,856,43,Female,City,Electronics,05-05-2024,249.0815204,Debit Card,3,0.043708404,FALSE,5,FALSE,Returning,6,East,52:10.3,System A,5
856,857,62,Male,Suburb,Home Appliances,06-05-2024,49.94731859,Debit Card,2,0.468246666,FALSE,5,FALSE,Returning,5,East,52:10.3,System A,5
857,858,44,Female,City,Clothing,07-05-2024,417.0796028,Credit Card,6,0.412767421,FALSE,2,FALSE,Returning,5,North,52:10.3,System A,5
858,859,26,Male,City,Home Appliances,08-05-2024,138.7798631,Credit Card,4,0.395655357,FALSE,2,TRUE,New,5,East,52:10.3,System A,5
859,860,43,Male,Suburb,Home Appliances,09-05-2024,32.20163027,Cash,6,0.10045567,FALSE,4,FALSE,Returning,4,West,52:10.3,System A,5
860,861,64,Male,Suburb,Electronics,10-05-2024,366.8225589,Debit Card,2,0.402559604,TRUE,1,FALSE,Returning,4,East,52:10.3,System A,5
861,862,39,Female,Suburb,Electronics,11-05-2024,785.9008686,Credit Card,4,0.425066367,FALSE,4,FALSE,Returning,7,North,52:10.3,System A,5
862,863,64,Female,City,Home Appliances,12-05-2024,570.5188843,Cash,6,0.144575167,FALSE,4,TRUE,New,5,South,52:10.3,System A,5
863,864,47,Male,Rural,Clothing,13-05-2024,319.6502093,Debit Card,5,0.476130039,FALSE,3,FALSE,New,7,East,52:10.3,System A,5
864,865,60,Female,Rural,Clothing,14-05-2024,657.7985854,Cash,3,0.024930073,FALSE,5,FALSE,New,1,West,52:10.3,System A,5
865,866,34,Female,Suburb,Electronics,15-05-2024,239.6979985,Credit Card,8,0.074954627,FALSE,5,FALSE,Returning,5,West,52:10.3,System A,5
866,867,43,Male,Rural,Clothing,16-05-2024,24.23763161,Credit Card,7,0.268790569,FALSE,5,FALSE,Returning,2,West,52:10.3,System A,5
867,868,53,Male,Suburb,Home Appliances,17-05-2024,766.7098526,Debit Card,3,0.287896236,TRUE,1,TRUE,New,5,South,52:10.3,System A,5
868,869,18,Female,City,Electronics,18-05-2024,627.505654,Cash,6,0.322575042,FALSE,3,FALSE,Returning,4,West,52:10.3,System A,5
869,870,25,Male,Rural,Home Appliances,19-05-2024,764.6795983,Debit Card,4,0.008484565,FALSE,3,TRUE,Returning,4,North,52:10.3,System A,5
870,871,52,Female,City,Electronics,20-05-2024,48.54863652,Credit Card,5,0.480183387,FALSE,5,TRUE,Returning,2,North,52:10.3,System A,5
871,872,32,Female,Rural,Electronics,21-05-2024,838.7484316,Credit Card,5,0.022294046,FALSE,4,FALSE,New,2,West,52:10.3,System A,5
872,873,64,Female,City,Electronics,22-05-2024,623.330938,Cash,7,0.071530976,FALSE,1,TRUE,Returning,3,East,52:10.3,System A,5
873,874,39,Female,Rural,Electronics,23-05-2024,567.7613972,Cash,5,0.007007259,FALSE,4,TRUE,New,1,West,52:10.3,System A,5
874,875,31,Male,City,Clothing,24-05-2024,628.3679076,Cash,3,0.283429217,FALSE,2,TRUE,Returning,1,North,52:10.3,System A,5
875,876,43,Male,City,Home Appliances,25-05-2024,865.7889144,Debit Card,5,0.466133442,FALSE,3,FALSE,New,1,North,52:10.3,System A,5
876,877,45,Male,Rural,Home Appliances,26-05-2024,591.0671415,Cash,7,0.332973583,FALSE,3,FALSE,Returning,6,North,52:10.3,System A,5
877,878,40,Male,City,Home Appliances,27-05-2024,585.1408761,Cash,5,0.411328734,TRUE,4,FALSE,Returning,4,East,52:10.3,System A,5
878,879,31,Female,City,Electronics,28-05-2024,990.7723655,Credit Card,5,0.006640602,FALSE,1,FALSE,New,1,East,52:10.3,System A,5
879,880,41,Female,City,Clothing,29-05-2024,759.1628654,Credit Card,9,0.271007649,FALSE,3,TRUE,New,3,East,52:10.3,System A,5
880,881,19,Male,Rural,Home Appliances,30-05-2024,447.8708674,Cash,3,0.229781489,FALSE,4,FALSE,Returning,3,North,52:10.3,System A,5
881,882,62,Female,Rural,Clothing,31-05-2024,710.32303,Cash,6,0.249483972,TRUE,1,FALSE,Returning,1,South,52:10.3,System A,5
882,883,43,Female,City,Electronics,01-06-2024,395.338167,Credit Card,1,0.036106593,FALSE,4,FALSE,Returning,2,West,52:10.3,System A,6
883,884,31,Female,City,Home Appliances,02-06-2024,236.5867079,Cash,5,0.342217681,FALSE,1,TRUE,New,3,West,52:10.3,System A,6
884,885,24,Male,Rural,Clothing,03-06-2024,600.8833581,Debit Card,8,0.251610207,FALSE,5,TRUE,New,7,North,52:10.3,System A,6
885,886,20,Male,Rural,Electronics,04-06-2024,928.9002771,Debit Card,5,0.382574425,FALSE,1,FALSE,Returning,2,East,52:10.3,System A,6
886,887,64,Male,City,Clothing,05-06-2024,929.8481248,Debit Card,9,0.242645317,FALSE,2,FALSE,New,7,South,52:10.3,System A,6
887,888,40,Female,City,Home Appliances,06-06-2024,348.4862253,Cash,6,0.074690818,FALSE,5,FALSE,Returning,4,South,52:10.3,System A,6
888,889,63,Male,City,Home Appliances,07-06-2024,532.4006916,Credit Card,8,0.324128477,TRUE,4,FALSE,New,6,East,52:10.3,System A,6
889,890,60,Male,Suburb,Electronics,08-06-2024,219.5195396,Cash,8,0.086193181,FALSE,5,TRUE,Returning,3,West,52:10.3,System A,6
890,891,64,Male,Rural,Electronics,09-06-2024,995.6747984,Cash,3,0.436197282,FALSE,5,FALSE,New,2,West,52:10.3,System A,6
891,892,62,Male,Suburb,Electronics,10-06-2024,981.3067288,Credit Card,7,0.30655812,FALSE,4,FALSE,New,7,South,52:10.3,System A,6
892,893,35,Male,Rural,Clothing,11-06-2024,653.0138404,Credit Card,7,0.078601942,FALSE,4,TRUE,Returning,1,South,52:10.3,System A,6
893,894,55,Male,Rural,Clothing,12-06-2024,806.3699191,Credit Card,6,0.481169029,FALSE,2,TRUE,Returning,7,East,52:10.3,System A,6
894,895,52,Female,Rural,Clothing,13-06-2024,717.9491597,Debit Card,7,0.259182732,FALSE,4,TRUE,New,7,West,52:10.3,System A,6
895,896,32,Female,Rural,Electronics,14-06-2024,597.2266368,Cash,2,0.036449226,TRUE,3,TRUE,New,4,South,52:10.3,System A,6
896,897,42,Male,Rural,Home Appliances,15-06-2024,62.81451702,Credit Card,9,0.313416452,FALSE,3,FALSE,New,5,West,52:10.3,System A,6
897,898,54,Male,Rural,Home Appliances,16-06-2024,460.2166991,Cash,1,0.126599454,FALSE,2,FALSE,Returning,5,South,52:10.3,System A,6
898,899,45,Female,Rural,Clothing,17-06-2024,678.0384391,Debit Card,1,0.401846726,FALSE,1,FALSE,Returning,1,East,52:10.3,System A,6
899,900,27,Female,Suburb,Clothing,18-06-2024,680.7562977,Debit Card,3,0.408911037,FALSE,1,FALSE,New,4,West,52:10.3,System A,6
900,901,56,Male,City,Home Appliances,19-06-2024,379.3913922,Credit Card,3,0.489473678,FALSE,3,FALSE,Returning,4,South,52:10.3,System A,6
901,902,34,Male,City,Home Appliances,20-06-2024,942.2750668,Credit Card,1,0.250934766,FALSE,4,FALSE,Returning,4,South,52:10.3,System A,6
902,903,56,Male,Suburb,Clothing,21-06-2024,175.6834619,Cash,7,0.22747844,FALSE,2,TRUE,Returning,4,South,52:10.3,System A,6
903,904,39,Male,Suburb,Clothing,22-06-2024,505.3558518,Credit Card,4,0.376737803,FALSE,1,FALSE,Returning,5,South,52:10.3,System A,6
904,905,43,Female,Suburb,Home Appliances,23-06-2024,693.9751368,Cash,2,0.066235328,FALSE,1,FALSE,New,2,East,52:10.3,System A,6
905,906,61,Male,Suburb,Electronics,24-06-2024,700.1644478,Credit Card,5,0.273457757,TRUE,5,TRUE,New,4,West,52:10.3,System A,6
906,907,42,Male,Rural,Clothing,25-06-2024,652.1525672,Cash,6,0.2731238,FALSE,3,FALSE,New,2,West,52:10.3,System A,6
907,908,34,Male,City,Home Appliances,26-06-2024,282.5353313,Cash,9,0.044736561,FALSE,4,FALSE,Returning,7,North,52:10.3,System A,6
908,909,30,Male,Rural,Home Appliances,27-06-2024,164.644503,Cash,4,0.208992043,FALSE,2,FALSE,Returning,7,West,52:10.3,System A,6
909,910,37,Female,City,Home Appliances,28-06-2024,639.5809236,Cash,2,0.426642399,FALSE,1,TRUE,Returning,4,North,52:10.3,System A,6
910,911,42,Female,City,Home Appliances,29-06-2024,603.309095,Debit Card,5,0.428076811,FALSE,5,FALSE,New,3,South,52:10.3,System A,6
911,912,21,Female,Suburb,Electronics,30-06-2024,187.5624502,Cash,3,0.049618832,FALSE,3,FALSE,Returning,6,East,52:10.3,System A,6
912,913,27,Male,Rural,Home Appliances,01-07-2024,708.0877541,Credit Card,2,0.045360441,FALSE,3,TRUE,New,3,East,52:10.3,System A,7
913,914,20,Male,Suburb,Clothing,02-07-2024,460.6202718,Debit Card,1,0.131347739,FALSE,2,TRUE,New,7,South,52:10.3,System A,7
914,915,58,Female,Rural,Electronics,03-07-2024,671.0829857,Debit Card,2,0.437383031,TRUE,1,FALSE,Returning,6,North,52:10.3,System A,7
915,916,62,Male,City,Home Appliances,04-07-2024,838.993409,Cash,6,0.064451293,FALSE,2,TRUE,New,3,South,52:10.3,System A,7
916,917,35,Male,Suburb,Electronics,05-07-2024,178.0311443,Debit Card,8,0.359998401,FALSE,2,FALSE,New,4,East,52:10.3,System A,7
917,918,64,Female,Suburb,Clothing,06-07-2024,28.95341932,Cash,3,0.05058281,FALSE,5,FALSE,Returning,2,East,52:10.3,System A,7
918,919,53,Female,City,Home Appliances,07-07-2024,781.3115605,Credit Card,9,0.311568927,FALSE,3,TRUE,New,6,West,52:10.3,System A,7
919,920,64,Female,City,Clothing,08-07-2024,613.6004509,Cash,9,0.17803365,FALSE,4,TRUE,New,5,North,52:10.3,System A,7
920,921,39,Female,City,Home Appliances,09-07-2024,702.6431739,Debit Card,2,0.394456981,FALSE,3,FALSE,New,1,West,52:10.3,System A,7
921,922,51,Male,Suburb,Home Appliances,10-07-2024,839.7734252,Credit Card,8,0.116845224,FALSE,3,TRUE,Returning,6,East,52:10.3,System A,7
922,923,64,Male,Rural,Home Appliances,11-07-2024,804.7828255,Cash,5,0.319600915,FALSE,5,TRUE,Returning,6,East,52:10.3,System A,7
923,924,25,Female,Suburb,Home Appliances,12-07-2024,961.3109455,Credit Card,4,0.117841267,FALSE,4,FALSE,New,5,West,52:10.3,System A,7
